date,n,k,state,dist_weather,dist_atmospheric
2024-05-20,7,4,0000112,0.3,0.9
2024-05-20,7,4,0001120,0.4,0.2
2024-05-20,7,4,0011200,0.5,0.5
2024-05-20,7,4,0112000,0.6,0.8
2024-05-20,7,4,1120000,0.7,0.1
2024-05-20,7,4,1200001,0.8,0.4
2024-05-20,7,4,2000011,0.9,0.7
2024-05-20,7,4,0000113,0.0,0.0
2024-05-20,7,4,0001130,0.1,0.3
2024-05-20,7,4,0011300,0.2,0.6
2024-05-20,7,4,0113000,0.3,0.9
2024-05-20,7,4,1130000,0.4,0.2
2024-05-20,7,4,1300001,0.5,0.5
2024-05-20,7,4,3000012,0.6,0.8
2024-05-20,7,4,0000121,0.7,0.1
2024-05-20,7,4,0001210,0.8,0.4
2024-05-20,7,4,0012100,0.9,0.7
2024-05-20,7,4,0121000,0.0,0.0
2024-05-20,7,4,1210000,0.1,0.3
2024-05-20,7,4,2100001,0.2,0.6
2024-05-20,7,4,1000012,0.3,0.9
2024-05-20,7,4,0000122,0.4,0.2
2024-05-20,7,4,0001220,0.5,0.5
2024-05-20,7,4,0012200,0.6,0.8
2024-05-20,7,4,0122000,0.7,0.1
2024-05-20,7,4,1220000,0.8,0.4
2024-05-20,7,4,2200001,0.9,0.7
2024-05-20,7,4,2000012,0.0,0.0
2024-05-20,7,4,0000123,0.1,0.3
2024-05-20,7,4,0001230,0.2,0.6
2024-05-20,7,4,0012300,0.3,0.9
2024-05-20,7,4,0123000,0.4,0.2
2024-05-20,7,4,1230000,0.5,0.5
2024-05-20,7,4,2300001,0.6,0.8
2024-05-20,7,4,3000013,0.7,0.1
2024-05-20,7,4,0000131,0.8,0.4
2024-05-20,7,4,0001310,0.9,0.7
2024-05-20,7,4,0013100,0.0,0.0
2024-05-20,7,4,0131000,0.1,0.3
2024-05-20,7,4,1310000,0.2,0.6
2024-05-20,7,4,3100001,0.3,0.9
2024-05-20,7,4,1000013,0.4,0.2
2024-05-20,7,4,0000132,0.5,0.5
2024-05-20,7,4,0001320,0.6,0.8
2024-05-20,7,4,0013200,0.7,0.1
2024-05-20,7,4,0132000,0.8,0.4
2024-05-20,7,4,1320000,0.9,0.7
2024-05-20,7,4,3200001,0.0,0.0
2024-05-20,7,4,2000013,0.1,0.3
2024-05-20,7,4,0000133,0.2,0.6
2024-05-20,7,4,0001330,0.3,0.9
2024-05-20,7,4,0013300,0.4,0.2
2024-05-20,7,4,0133000,0.5,0.5
2024-05-20,7,4,1330000,0.6,0.8
2024-05-20,7,4,3300002,0.7,0.1
2024-05-20,7,4,3000020,0.8,0.4
2024-05-20,7,4,0000201,0.9,0.7
2024-05-20,7,4,0002010,0.0,0.0
2024-05-20,7,4,0020100,0.1,0.3
2024-05-20,7,4,0201000,0.2,0.6
2024-05-20,7,4,2010000,0.3,0.9
2024-05-20,7,4,0100002,0.4,0.2
2024-05-20,7,4,1000020,0.5,0.5
2024-05-20,7,4,0000202,0.6,0.8
2024-05-20,7,4,0002020,0.7,0.1
2024-05-20,7,4,0020200,0.8,0.4
2024-05-20,7,4,0202000,0.9,0.7
2024-05-20,7,4,2020000,0.0,0.0
2024-05-20,7,4,0200002,0.1,0.3
2024-05-20,7,4,2000020,0.2,0.6
2024-05-20,7,4,0000203,0.3,0.9
2024-05-20,7,4,0002030,0.4,0.2
2024-05-20,7,4,0020300,0.5,0.5
2024-05-20,7,4,0203000,0.6,0.8
2024-05-20,7,4,2030000,0.7,0.1
2024-05-20,7,4,0300002,0.8,0.4
2024-05-20,7,4,3000021,0.9,0.7
2024-05-20,7,4,0000211,0.0,0.0
2024-05-20,7,4,0002110,0.1,0.3
2024-05-20,7,4,0021100,0.2,0.6
2024-05-20,7,4,0211000,0.3,0.9
2024-05-20,7,4,2110000,0.4,0.2
2024-05-20,7,4,1100002,0.5,0.5
2024-05-20,7,4,1000021,0.6,0.8
2024-05-20,7,4,0000212,0.7,0.1
2024-05-20,7,4,0002120,0.8,0.4
2024-05-20,7,4,0021200,0.9,0.7
2024-05-20,7,4,0212000,0.0,0.0
2024-05-20,7,4,2120000,0.1,0.3
2024-05-20,7,4,1200002,0.2,0.6
2024-05-20,7,4,2000021,0.3,0.9
2024-05-20,7,4,0000213,0.4,0.2
2024-05-20,7,4,0002130,0.5,0.5
2024-05-20,7,4,0021300,0.6,0.8
2024-05-20,7,4,0213000,0.7,0.1
2024-05-20,7,4,2130000,0.8,0.4
2024-05-20,7,4,1300002,0.9,0.7
2024-05-20,7,4,3000022,0.0,0.0
2024-05-20,7,4,0000221,0.1,0.3
2024-05-20,7,4,0002210,0.2,0.6
2024-05-20,7,4,0022100,0.3,0.9
2024-05-20,7,4,0221000,0.4,0.2
2024-05-20,7,4,2210000,0.5,0.5
2024-05-20,7,4,2100002,0.6,0.8
2024-05-20,7,4,1000022,0.7,0.1
2024-05-20,7,4,0000222,0.8,0.4
2024-05-20,7,4,0002220,0.9,0.7
2024-05-20,7,4,0022200,0.0,0.0
2024-05-20,7,4,0222000,0.1,0.3
2024-05-20,7,4,2220000,0.2,0.6
2024-05-20,7,4,2200002,0.3,0.9
2024-05-20,7,4,2000022,0.4,0.2
2024-05-20,7,4,0000223,0.5,0.5
2024-05-20,7,4,0002230,0.6,0.8
2024-05-20,7,4,0022300,0.7,0.1
2024-05-20,7,4,0223000,0.8,0.4
2024-05-20,7,4,2230000,0.9,0.7
2024-05-20,7,4,2300002,0.0,0.0
2024-05-20,7,4,3000023,0.1,0.3
2024-05-20,7,4,0000231,0.2,0.6
2024-05-20,7,4,0002310,0.3,0.9
2024-05-20,7,4,0023100,0.4,0.2
2024-05-20,7,4,0231000,0.5,0.5
2024-05-20,7,4,2310000,0.6,0.8
2024-05-20,7,4,3100002,0.7,0.1
2024-05-20,7,4,1000023,0.8,0.4
2024-05-20,7,4,0000232,0.9,0.7
2024-05-20,7,4,0002320,0.0,0.0
2024-05-20,7,4,0023200,0.1,0.3
2024-05-20,7,4,0232000,0.2,0.6
2024-05-20,7,4,2320000,0.3,0.9
2024-05-20,7,4,3200002,0.4,0.2
2024-05-20,7,4,2000023,0.5,0.5
2024-05-20,7,4,0000233,0.6,0.8
2024-05-20,7,4,0002330,0.7,0.1
2024-05-20,7,4,0023300,0.8,0.4
2024-05-20,7,4,0233000,0.9,0.7
2024-05-20,7,4,2330000,0.0,0.0
2024-05-20,7,4,3300003,0.1,0.3
2024-05-20,7,4,3000030,0.2,0.6
2024-05-20,7,4,0000301,0.3,0.9
2024-05-20,7,4,0003010,0.4,0.2
2024-05-20,7,4,0030100,0.5,0.5
2024-05-20,7,4,0301000,0.6,0.8
2024-05-20,7,4,3010000,0.7,0.1
2024-05-20,7,4,0100003,0.8,0.4
2024-05-20,7,4,1000030,0.9,0.7
2024-05-20,7,4,0000302,0.0,0.0
2024-05-20,7,4,0003020,0.1,0.3
2024-05-20,7,4,0030200,0.2,0.6
2024-05-20,7,4,0302000,0.3,0.9
2024-05-20,7,4,3020000,0.4,0.2
2024-05-20,7,4,0200003,0.5,0.5
2024-05-20,7,4,2000030,0.6,0.8
2024-05-20,7,4,0000303,0.7,0.1
2024-05-20,7,4,0003030,0.8,0.4
2024-05-20,7,4,0030300,0.9,0.7
2024-05-20,7,4,0303000,0.0,0.0
2024-05-20,7,4,3030000,0.1,0.3
2024-05-20,7,4,0300003,0.2,0.6
2024-05-20,7,4,3000031,0.3,0.9
2024-05-20,7,4,0000311,0.4,0.2
2024-05-20,7,4,0003110,0.5,0.5
2024-05-20,7,4,0031100,0.6,0.8
2024-05-20,7,4,0311000,0.7,0.1
2024-05-20,7,4,3110000,0.8,0.4
2024-05-20,7,4,1100003,0.9,0.7
2024-05-20,7,4,1000031,0.0,0.0
2024-05-20,7,4,0000312,0.1,0.3
2024-05-20,7,4,0003120,0.2,0.6
2024-05-20,7,4,0031200,0.3,0.9
2024-05-20,7,4,0312000,0.4,0.2
2024-05-20,7,4,3120000,0.5,0.5
2024-05-20,7,4,1200003,0.6,0.8
2024-05-20,7,4,2000031,0.7,0.1
2024-05-20,7,4,0000313,0.8,0.4
2024-05-20,7,4,0003130,0.9,0.7
2024-05-20,7,4,0031300,0.0,0.0
2024-05-20,7,4,0313000,0.1,0.3
2024-05-20,7,4,3130000,0.2,0.6
2024-05-20,7,4,1300003,0.3,0.9
2024-05-20,7,4,3000032,0.4,0.2
2024-05-20,7,4,0000321,0.5,0.5
2024-05-20,7,4,0003210,0.6,0.8
2024-05-20,7,4,0032100,0.7,0.1
2024-05-20,7,4,0321000,0.8,0.4
2024-05-20,7,4,3210000,0.9,0.7
2024-05-20,7,4,2100003,0.0,0.0
2024-05-20,7,4,1000032,0.1,0.3
2024-05-20,7,4,0000322,0.2,0.6
2024-05-20,7,4,0003220,0.3,0.9
2024-05-20,7,4,0032200,0.4,0.2
2024-05-20,7,4,0322000,0.5,0.5
2024-05-20,7,4,3220000,0.6,0.8
2024-05-20,7,4,2200003,0.7,0.1
2024-05-20,7,4,2000032,0.8,0.4
2024-05-20,7,4,0000323,0.9,0.7
2024-05-20,7,4,0003230,0.0,0.0
2024-05-20,7,4,0032300,0.1,0.3
2024-05-20,7,4,0323000,0.2,0.6
2024-05-20,7,4,3230000,0.3,0.9
2024-05-20,7,4,2300003,0.4,0.2
2024-05-20,7,4,3000033,0.5,0.5
2024-05-20,7,4,0000331,0.6,0.8
2024-05-20,7,4,0003310,0.7,0.1
2024-05-20,7,4,0033100,0.8,0.4
2024-05-20,7,4,0331000,0.9,0.7
2024-05-20,7,4,3310000,0.0,0.0
2024-05-20,7,4,3100003,0.1,0.3
2024-05-20,7,4,1000033,0.2,0.6
2024-05-20,7,4,0000332,0.3,0.9
2024-05-20,7,4,0003320,0.4,0.2
2024-05-20,7,4,0033200,0.5,0.5
2024-05-20,7,4,0332000,0.6,0.8
2024-05-20,7,4,3320000,0.7,0.1
2024-05-20,7,4,3200003,0.8,0.4
2024-05-20,7,4,2000033,0.9,0.7
2024-05-20,7,4,0000333,0.0,0.0
2024-05-20,7,4,0003330,0.1,0.3
2024-05-20,7,4,0033300,0.2,0.6
2024-05-20,7,4,0333000,0.3,0.9
2024-05-20,7,4,3330001,0.4,0.2
2024-05-20,7,4,3300010,0.5,0.5
2024-05-20,7,4,3000100,0.6,0.8
2024-05-20,7,4,0001001,0.7,0.1
2024-05-20,7,4,0010010,0.8,0.4
2024-05-20,7,4,0100100,0.9,0.7
2024-05-20,7,4,1001000,0.0,0.0
2024-05-20,7,4,0010001,0.1,0.3
2024-05-20,7,4,0100010,0.2,0.6
2024-05-20,7,4,1000100,0.3,0.9
2024-05-20,7,4,0001002,0.4,0.2
2024-05-20,7,4,0010020,0.5,0.5
2024-05-20,7,4,0100200,0.6,0.8
2024-05-20,7,4,1002000,0.7,0.1
2024-05-20,7,4,0020001,0.8,0.4
2024-05-20,7,4,0200010,0.9,0.7
2024-05-20,7,4,2000100,0.0,0.0
2024-05-20,7,4,0001003,0.1,0.3
2024-05-20,7,4,0010030,0.2,0.6
2024-05-20,7,4,0100300,0.3,0.9
2024-05-20,7,4,1003000,0.4,0.2
2024-05-20,7,4,0030001,0.5,0.5
2024-05-20,7,4,0300010,0.6,0.8
2024-05-20,7,4,3000101,0.7,0.1
2024-05-20,7,4,0001011,0.8,0.4
2024-05-20,7,4,0010110,0.9,0.7
2024-05-20,7,4,0101100,0.0,0.0
2024-05-20,7,4,1011000,0.1,0.3
2024-05-20,7,4,0110001,0.2,0.6
2024-05-20,7,4,1100010,0.3,0.9
2024-05-20,7,4,1000101,0.4,0.2
2024-05-20,7,4,0001012,0.5,0.5
2024-05-20,7,4,0010120,0.6,0.8
2024-05-20,7,4,0101200,0.7,0.1
2024-05-20,7,4,1012000,0.8,0.4
2024-05-20,7,4,0120001,0.9,0.7
2024-05-20,7,4,1200010,0.0,0.0
2024-05-20,7,4,2000101,0.1,0.3
2024-05-20,7,4,0001013,0.2,0.6
2024-05-20,7,4,0010130,0.3,0.9
2024-05-20,7,4,0101300,0.4,0.2
2024-05-20,7,4,1013000,0.5,0.5
2024-05-20,7,4,0130001,0.6,0.8
2024-05-20,7,4,1300010,0.7,0.1
2024-05-20,7,4,3000102,0.8,0.4
2024-05-20,7,4,0001021,0.9,0.7
2024-05-20,7,4,0010210,0.0,0.0
2024-05-20,7,4,0102100,0.1,0.3
2024-05-20,7,4,1021000,0.2,0.6
2024-05-20,7,4,0210001,0.3,0.9
2024-05-20,7,4,2100010,0.4,0.2
2024-05-20,7,4,1000102,0.5,0.5
2024-05-20,7,4,0001022,0.6,0.8
2024-05-20,7,4,0010220,0.7,0.1
2024-05-20,7,4,0102200,0.8,0.4
2024-05-20,7,4,1022000,0.9,0.7
2024-05-20,7,4,0220001,0.0,0.0
2024-05-20,7,4,2200010,0.1,0.3
2024-05-20,7,4,2000102,0.2,0.6
2024-05-20,7,4,0001023,0.3,0.9
2024-05-20,7,4,0010230,0.4,0.2
2024-05-20,7,4,0102300,0.5,0.5
2024-05-20,7,4,1023000,0.6,0.8
2024-05-20,7,4,0230001,0.7,0.1
2024-05-20,7,4,2300010,0.8,0.4
2024-05-20,7,4,3000103,0.9,0.7
2024-05-20,7,4,0001031,0.0,0.0
2024-05-20,7,4,0010310,0.1,0.3
2024-05-20,7,4,0103100,0.2,0.6
2024-05-20,7,4,1031000,0.3,0.9
2024-05-20,7,4,0310001,0.4,0.2
2024-05-20,7,4,3100010,0.5,0.5
2024-05-20,7,4,1000103,0.6,0.8
2024-05-20,7,4,0001032,0.7,0.1
2024-05-20,7,4,0010320,0.8,0.4
2024-05-20,7,4,0103200,0.9,0.7
2024-05-20,7,4,1032000,0.0,0.0
2024-05-20,7,4,0320001,0.1,0.3
2024-05-20,7,4,3200010,0.2,0.6
2024-05-20,7,4,2000103,0.3,0.9
2024-05-20,7,4,0001033,0.4,0.2
2024-05-20,7,4,0010330,0.5,0.5
2024-05-20,7,4,0103300,0.6,0.8
2024-05-20,7,4,1033000,0.7,0.1
2024-05-20,7,4,0330001,0.8,0.4
2024-05-20,7,4,3300011,0.9,0.7
2024-05-20,7,4,3000110,0.0,0.0
2024-05-20,7,4,0001101,0.1,0.3
2024-05-20,7,4,0011010,0.2,0.6
2024-05-20,7,4,0110100,0.3,0.9
2024-05-20,7,4,1101000,0.4,0.2
2024-05-20,7,4,1010001,0.5,0.5
2024-05-20,7,4,0100011,0.6,0.8
2024-05-20,7,4,1000110,0.7,0.1
2024-05-20,7,4,0001102,0.8,0.4
2024-05-20,7,4,0011020,0.9,0.7
2024-05-20,7,4,0110200,0.0,0.0
2024-05-20,7,4,1102000,0.1,0.3
2024-05-20,7,4,1020001,0.2,0.6
2024-05-20,7,4,0200011,0.3,0.9
2024-05-20,7,4,2000110,0.4,0.2
2024-05-20,7,4,0001103,0.5,0.5
2024-05-20,7,4,0011030,0.6,0.8
2024-05-20,7,4,0110300,0.7,0.1
2024-05-20,7,4,1103000,0.8,0.4
2024-05-20,7,4,1030001,0.9,0.7
2024-05-20,7,4,0300011,0.0,0.0
2024-05-20,7,4,3000111,0.1,0.3
2024-05-20,7,4,0001111,0.2,0.6
2024-05-20,7,4,0011110,0.3,0.9
2024-05-20,7,4,0111100,0.4,0.2
2024-05-20,7,4,1111000,0.5,0.5
2024-05-20,7,4,1110001,0.6,0.8
2024-05-20,7,4,1100011,0.7,0.1
2024-05-20,7,4,1000111,0.8,0.4
2024-05-20,7,4,0001112,0.9,0.7
2024-05-20,7,4,0011120,0.0,0.0
2024-05-20,7,4,0111200,0.1,0.3
2024-05-20,7,4,1112000,0.2,0.6
2024-05-20,7,4,1120001,0.3,0.9
2024-05-20,7,4,1200011,0.4,0.2
2024-05-20,7,4,2000111,0.5,0.5
2024-05-20,7,4,0001113,0.6,0.8
2024-05-20,7,4,0011130,0.7,0.1
2024-05-20,7,4,0111300,0.8,0.4
2024-05-20,7,4,1113000,0.9,0.7
2024-05-20,7,4,1130001,0.0,0.0
2024-05-20,7,4,1300011,0.1,0.3
2024-05-20,7,4,3000112,0.2,0.6
2024-05-20,7,4,0001121,0.3,0.9
2024-05-20,7,4,0011210,0.4,0.2
2024-05-20,7,4,0112100,0.5,0.5
2024-05-20,7,4,1121000,0.6,0.8
2024-05-20,7,4,1210001,0.7,0.1
2024-05-20,7,4,2100011,0.8,0.4
2024-05-20,7,4,1000112,0.9,0.7
2024-05-20,7,4,0001122,0.0,0.0
2024-05-20,7,4,0011220,0.1,0.3
2024-05-20,7,4,0112200,0.2,0.6
2024-05-20,7,4,1122000,0.3,0.9
2024-05-20,7,4,1220001,0.4,0.2
2024-05-20,7,4,2200011,0.5,0.5
2024-05-20,7,4,2000112,0.6,0.8
2024-05-20,7,4,0001123,0.7,0.1
2024-05-20,7,4,0011230,0.8,0.4
2024-05-20,7,4,0112300,0.9,0.7
2024-05-20,7,4,1123000,0.0,0.0
2024-05-20,7,4,1230001,0.1,0.3
2024-05-20,7,4,2300011,0.2,0.6
2024-05-20,7,4,3000113,0.3,0.9
2024-05-20,7,4,0001131,0.4,0.2
2024-05-20,7,4,0011310,0.5,0.5
2024-05-20,7,4,0113100,0.6,0.8
2024-05-20,7,4,1131000,0.7,0.1
2024-05-20,7,4,1310001,0.8,0.4
2024-05-20,7,4,3100011,0.9,0.7
2024-05-20,7,4,1000113,0.0,0.0
2024-05-20,7,4,0001132,0.1,0.3
2024-05-20,7,4,0011320,0.2,0.6
2024-05-20,7,4,0113200,0.3,0.9
2024-05-20,7,4,1132000,0.4,0.2
2024-05-20,7,4,1320001,0.5,0.5
2024-05-20,7,4,3200011,0.6,0.8
2024-05-20,7,4,2000113,0.7,0.1
2024-05-20,7,4,0001133,0.8,0.4
2024-05-20,7,4,0011330,0.9,0.7
2024-05-20,7,4,0113300,0.0,0.0
2024-05-20,7,4,1133000,0.1,0.3
2024-05-20,7,4,1330001,0.2,0.6
2024-05-20,7,4,3300012,0.3,0.9
2024-05-20,7,4,3000120,0.4,0.2
2024-05-20,7,4,0001201,0.5,0.5
2024-05-20,7,4,0012010,0.6,0.8
2024-05-20,7,4,0120100,0.7,0.1
2024-05-20,7,4,1201000,0.8,0.4
2024-05-20,7,4,2010001,0.9,0.7
2024-05-20,7,4,0100012,0.0,0.0
2024-05-20,7,4,1000120,0.1,0.3
2024-05-20,7,4,0001202,0.2,0.6
2024-05-20,7,4,0012020,0.3,0.9
2024-05-20,7,4,0120200,0.4,0.2
2024-05-20,7,4,1202000,0.5,0.5
2024-05-20,7,4,2020001,0.6,0.8
2024-05-20,7,4,0200012,0.7,0.1
2024-05-20,7,4,2000120,0.8,0.4
2024-05-20,7,4,0001203,0.9,0.7
2024-05-20,7,4,0012030,0.0,0.0
2024-05-20,7,4,0120300,0.1,0.3
2024-05-20,7,4,1203000,0.2,0.6
2024-05-20,7,4,2030001,0.3,0.9
2024-05-20,7,4,0300012,0.4,0.2
2024-05-20,7,4,3000121,0.5,0.5
2024-05-20,7,4,0001211,0.6,0.8
2024-05-20,7,4,0012110,0.7,0.1
2024-05-20,7,4,0121100,0.8,0.4
2024-05-20,7,4,1211000,0.9,0.7
2024-05-20,7,4,2110001,0.0,0.0
2024-05-20,7,4,1100012,0.1,0.3
2024-05-20,7,4,1000121,0.2,0.6
2024-05-20,7,4,0001212,0.3,0.9
2024-05-20,7,4,0012120,0.4,0.2
2024-05-20,7,4,0121200,0.5,0.5
2024-05-20,7,4,1212000,0.6,0.8
2024-05-20,7,4,2120001,0.7,0.1
2024-05-20,7,4,1200012,0.8,0.4
2024-05-20,7,4,2000121,0.9,0.7
2024-05-20,7,4,0001213,0.0,0.0
2024-05-20,7,4,0012130,0.1,0.3
2024-05-20,7,4,0121300,0.2,0.6
2024-05-20,7,4,1213000,0.3,0.9
2024-05-20,7,4,2130001,0.4,0.2
2024-05-20,7,4,1300012,0.5,0.5
2024-05-20,7,4,3000122,0.6,0.8
2024-05-20,7,4,0001221,0.7,0.1
2024-05-20,7,4,0012210,0.8,0.4
2024-05-20,7,4,0122100,0.9,0.7
2024-05-20,7,4,1221000,0.0,0.0
2024-05-20,7,4,2210001,0.1,0.3
2024-05-20,7,4,2100012,0.2,0.6
2024-05-20,7,4,1000122,0.3,0.9
2024-05-20,7,4,0001222,0.4,0.2
2024-05-20,7,4,0012220,0.5,0.5
2024-05-20,7,4,0122200,0.6,0.8
2024-05-20,7,4,1222000,0.7,0.1
2024-05-20,7,4,2220001,0.8,0.4
2024-05-20,7,4,2200012,0.9,0.7
2024-05-20,7,4,2000122,0.0,0.0
2024-05-20,7,4,0001223,0.1,0.3
2024-05-20,7,4,0012230,0.2,0.6
2024-05-20,7,4,0122300,0.3,0.9
2024-05-20,7,4,1223000,0.4,0.2
2024-05-20,7,4,2230001,0.5,0.5
2024-05-20,7,4,2300012,0.6,0.8
2024-05-20,7,4,3000123,0.7,0.1
2024-05-20,7,4,0001231,0.8,0.4
2024-05-20,7,4,0012310,0.9,0.7
2024-05-20,7,4,0123100,0.0,0.0
2024-05-20,7,4,1231000,0.1,0.3
2024-05-20,7,4,2310001,0.2,0.6
2024-05-20,7,4,3100012,0.3,0.9
2024-05-20,7,4,1000123,0.4,0.2
2024-05-20,7,4,0001232,0.5,0.5
2024-05-20,7,4,0012320,0.6,0.8
2024-05-20,7,4,0123200,0.7,0.1
2024-05-20,7,4,1232000,0.8,0.4
2024-05-20,7,4,2320001,0.9,0.7
2024-05-20,7,4,3200012,0.0,0.0
2024-05-20,7,4,2000123,0.1,0.3
2024-05-20,7,4,0001233,0.2,0.6
2024-05-20,7,4,0012330,0.3,0.9
2024-05-20,7,4,0123300,0.4,0.2
2024-05-20,7,4,1233000,0.5,0.5
2024-05-20,7,4,2330001,0.6,0.8
2024-05-20,7,4,3300013,0.7,0.1
2024-05-20,7,4,3000130,0.8,0.4
2024-05-20,7,4,0001301,0.9,0.7
2024-05-20,7,4,0013010,0.0,0.0
2024-05-20,7,4,0130100,0.1,0.3
2024-05-20,7,4,1301000,0.2,0.6
2024-05-20,7,4,3010001,0.3,0.9
2024-05-20,7,4,0100013,0.4,0.2
2024-05-20,7,4,1000130,0.5,0.5
2024-05-20,7,4,0001302,0.6,0.8
2024-05-20,7,4,0013020,0.7,0.1
2024-05-20,7,4,0130200,0.8,0.4
2024-05-20,7,4,1302000,0.9,0.7
2024-05-20,7,4,3020001,0.0,0.0
2024-05-20,7,4,0200013,0.1,0.3
2024-05-20,7,4,2000130,0.2,0.6
2024-05-20,7,4,0001303,0.3,0.9
2024-05-20,7,4,0013030,0.4,0.2
2024-05-20,7,4,0130300,0.5,0.5
