date,n,k,state,dist_weather,dist_atmospheric
2024-05-20,7,3,0001101,0.9,0.7
2024-05-20,7,3,0011010,0.0,0.0
2024-05-20,7,3,0110100,0.1,0.3
2024-05-20,7,3,1101000,0.2,0.6
2024-05-20,7,3,1010001,0.3,0.9
2024-05-20,7,3,0100011,0.4,0.2
2024-05-20,7,3,1000110,0.5,0.5
2024-05-20,7,3,0001102,0.6,0.8
2024-05-20,7,3,0011020,0.7,0.1
2024-05-20,7,3,0110200,0.8,0.4
2024-05-20,7,3,1102000,0.9,0.7
2024-05-20,7,3,1020001,0.0,0.0
2024-05-20,7,3,0200011,0.1,0.3
2024-05-20,7,3,2000111,0.2,0.6
2024-05-20,7,3,0001111,0.3,0.9
2024-05-20,7,3,0011110,0.4,0.2
2024-05-20,7,3,0111100,0.5,0.5
2024-05-20,7,3,1111000,0.6,0.8
2024-05-20,7,3,1110001,0.7,0.1
2024-05-20,7,3,1100011,0.8,0.4
2024-05-20,7,3,1000111,0.9,0.7
2024-05-20,7,3,0001112,0.0,0.0
2024-05-20,7,3,0011120,0.1,0.3
2024-05-20,7,3,0111200,0.2,0.6
2024-05-20,7,3,1112000,0.3,0.9
2024-05-20,7,3,1120001,0.4,0.2
2024-05-20,7,3,1200011,0.5,0.5
2024-05-20,7,3,2000112,0.6,0.8
2024-05-20,7,3,0001121,0.7,0.1
2024-05-20,7,3,0011210,0.8,0.4
2024-05-20,7,3,0112100,0.9,0.7
2024-05-20,7,3,1121000,0.0,0.0
2024-05-20,7,3,1210001,0.1,0.3
2024-05-20,7,3,2100011,0.2,0.6
2024-05-20,7,3,1000112,0.3,0.9
2024-05-20,7,3,0001122,0.4,0.2
2024-05-20,7,3,0011220,0.5,0.5
2024-05-20,7,3,0112200,0.6,0.8
2024-05-20,7,3,1122000,0.7,0.1
2024-05-20,7,3,1220001,0.8,0.4
2024-05-20,7,3,2200012,0.9,0.7
2024-05-20,7,3,2000120,0.0,0.0
2024-05-20,7,3,0001201,0.1,0.3
2024-05-20,7,3,0012010,0.2,0.6
2024-05-20,7,3,0120100,0.3,0.9
2024-05-20,7,3,1201000,0.4,0.2
2024-05-20,7,3,2010001,0.5,0.5
2024-05-20,7,3,0100012,0.6,0.8
2024-05-20,7,3,1000120,0.7,0.1
2024-05-20,7,3,0001202,0.8,0.4
2024-05-20,7,3,0012020,0.9,0.7
2024-05-20,7,3,0120200,0.0,0.0
2024-05-20,7,3,1202000,0.1,0.3
2024-05-20,7,3,2020001,0.2,0.6
2024-05-20,7,3,0200012,0.3,0.9
2024-05-20,7,3,2000121,0.4,0.2
2024-05-20,7,3,0001211,0.5,0.5
2024-05-20,7,3,0012110,0.6,0.8
2024-05-20,7,3,0121100,0.7,0.1
2024-05-20,7,3,1211000,0.8,0.4
2024-05-20,7,3,2110001,0.9,0.7
2024-05-20,7,3,1100012,0.0,0.0
2024-05-20,7,3,1000121,0.1,0.3
2024-05-20,7,3,0001212,0.2,0.6
2024-05-20,7,3,0012120,0.3,0.9
2024-05-20,7,3,0121200,0.4,0.2
2024-05-20,7,3,1212000,0.5,0.5
2024-05-20,7,3,2120001,0.6,0.8
2024-05-20,7,3,1200012,0.7,0.1
2024-05-20,7,3,2000122,0.8,0.4
2024-05-20,7,3,0001221,0.9,0.7
2024-05-20,7,3,0012210,0.0,0.0
2024-05-20,7,3,0122100,0.1,0.3
2024-05-20,7,3,1221000,0.2,0.6
2024-05-20,7,3,2210001,0.3,0.9
2024-05-20,7,3,2100012,0.4,0.2
2024-05-20,7,3,1000122,0.5,0.5
2024-05-20,7,3,0001222,0.6,0.8
2024-05-20,7,3,0012220,0.7,0.1
2024-05-20,7,3,0122200,0.8,0.4
2024-05-20,7,3,1222000,0.9,0.7
2024-05-20,7,3,2220002,0.0,0.0
2024-05-20,7,3,2200020,0.1,0.3
2024-05-20,7,3,2000200,0.2,0.6
2024-05-20,7,3,0002001,0.3,0.9
2024-05-20,7,3,0020010,0.4,0.2
2024-05-20,7,3,0200100,0.5,0.5
2024-05-20,7,3,2001000,0.6,0.8
2024-05-20,7,3,0010002,0.7,0.1
2024-05-20,7,3,0100020,0.8,0.4
2024-05-20,7,3,1000200,0.9,0.7
2024-05-20,7,3,0002002,0.0,0.0
2024-05-20,7,3,0020020,0.1,0.3
2024-05-20,7,3,0200200,0.2,0.6
2024-05-20,7,3,2002000,0.3,0.9
2024-05-20,7,3,0020002,0.4,0.2
2024-05-20,7,3,0200020,0.5,0.5
2024-05-20,7,3,2000201,0.6,0.8
2024-05-20,7,3,0002011,0.7,0.1
2024-05-20,7,3,0020110,0.8,0.4
2024-05-20,7,3,0201100,0.9,0.7
2024-05-20,7,3,2011000,0.0,0.0
2024-05-20,7,3,0110002,0.1,0.3
2024-05-20,7,3,1100020,0.2,0.6
2024-05-20,7,3,1000201,0.3,0.9
2024-05-20,7,3,0002012,0.4,0.2
2024-05-20,7,3,0020120,0.5,0.5
2024-05-20,7,3,0201200,0.6,0.8
2024-05-20,7,3,2012000,0.7,0.1
2024-05-20,7,3,0120002,0.8,0.4
2024-05-20,7,3,1200020,0.9,0.7
2024-05-20,7,3,2000202,0.0,0.0
2024-05-20,7,3,0002021,0.1,0.3
2024-05-20,7,3,0020210,0.2,0.6
2024-05-20,7,3,0202100,0.3,0.9
2024-05-20,7,3,2021000,0.4,0.2
2024-05-20,7,3,0210002,0.5,0.5
2024-05-20,7,3,2100020,0.6,0.8
2024-05-20,7,3,1000202,0.7,0.1
2024-05-20,7,3,0002022,0.8,0.4
2024-05-20,7,3,0020220,0.9,0.7
2024-05-20,7,3,0202200,0.0,0.0
2024-05-20,7,3,2022000,0.1,0.3
2024-05-20,7,3,0220002,0.2,0.6
2024-05-20,7,3,2200021,0.3,0.9
2024-05-20,7,3,2000210,0.4,0.2
2024-05-20,7,3,0002101,0.5,0.5
2024-05-20,7,3,0021010,0.6,0.8
2024-05-20,7,3,0210100,0.7,0.1
2024-05-20,7,3,2101000,0.8,0.4
2024-05-20,7,3,1010002,0.9,0.7
2024-05-20,7,3,0100021,0.0,0.0
2024-05-20,7,3,1000210,0.1,0.3
2024-05-20,7,3,0002102,0.2,0.6
2024-05-20,7,3,0021020,0.3,0.9
2024-05-20,7,3,0210200,0.4,0.2
2024-05-20,7,3,2102000,0.5,0.5
2024-05-20,7,3,1020002,0.6,0.8
2024-05-20,7,3,0200021,0.7,0.1
2024-05-20,7,3,2000211,0.8,0.4
2024-05-20,7,3,0002111,0.9,0.7
2024-05-20,7,3,0021110,0.0,0.0
2024-05-20,7,3,0211100,0.1,0.3
2024-05-20,7,3,2111000,0.2,0.6
2024-05-20,7,3,1110002,0.3,0.9
2024-05-20,7,3,1100021,0.4,0.2
2024-05-20,7,3,1000211,0.5,0.5
2024-05-20,7,3,0002112,0.6,0.8
2024-05-20,7,3,0021120,0.7,0.1
2024-05-20,7,3,0211200,0.8,0.4
2024-05-20,7,3,2112000,0.9,0.7
2024-05-20,7,3,1120002,0.0,0.0
2024-05-20,7,3,1200021,0.1,0.3
2024-05-20,7,3,2000212,0.2,0.6
2024-05-20,7,3,0002121,0.3,0.9
2024-05-20,7,3,0021210,0.4,0.2
2024-05-20,7,3,0212100,0.5,0.5
2024-05-20,7,3,2121000,0.6,0.8
2024-05-20,7,3,1210002,0.7,0.1
2024-05-20,7,3,2100021,0.8,0.4
2024-05-20,7,3,1000212,0.9,0.7
2024-05-20,7,3,0002122,0.0,0.0
2024-05-20,7,3,0021220,0.1,0.3
2024-05-20,7,3,0212200,0.2,0.6
2024-05-20,7,3,2122000,0.3,0.9
2024-05-20,7,3,1220002,0.4,0.2
2024-05-20,7,3,2200022,0.5,0.5
2024-05-20,7,3,2000220,0.6,0.8
2024-05-20,7,3,0002201,0.7,0.1
2024-05-20,7,3,0022010,0.8,0.4
2024-05-20,7,3,0220100,0.9,0.7
2024-05-20,7,3,2201000,0.0,0.0
2024-05-20,7,3,2010002,0.1,0.3
2024-05-20,7,3,0100022,0.2,0.6
2024-05-20,7,3,1000220,0.3,0.9
2024-05-20,7,3,0002202,0.4,0.2
2024-05-20,7,3,0022020,0.5,0.5
2024-05-20,7,3,0220200,0.6,0.8
2024-05-20,7,3,2202000,0.7,0.1
2024-05-20,7,3,2020002,0.8,0.4
2024-05-20,7,3,0200022,0.9,0.7
2024-05-20,7,3,2000221,0.0,0.0
2024-05-20,7,3,0002211,0.1,0.3
2024-05-20,7,3,0022110,0.2,0.6
2024-05-20,7,3,0221100,0.3,0.9
2024-05-20,7,3,2211000,0.4,0.2
2024-05-20,7,3,2110002,0.5,0.5
2024-05-20,7,3,1100022,0.6,0.8
2024-05-20,7,3,1000221,0.7,0.1
2024-05-20,7,3,0002212,0.8,0.4
2024-05-20,7,3,0022120,0.9,0.7
2024-05-20,7,3,0221200,0.0,0.0
2024-05-20,7,3,2212000,0.1,0.3
2024-05-20,7,3,2120002,0.2,0.6
2024-05-20,7,3,1200022,0.3,0.9
2024-05-20,7,3,2000222,0.4,0.2
2024-05-20,7,3,0002221,0.5,0.5
2024-05-20,7,3,0022210,0.6,0.8
2024-05-20,7,3,0222100,0.7,0.1
2024-05-20,7,3,2221000,0.8,0.4
2024-05-20,7,3,2210002,0.9,0.7
2024-05-20,7,3,2100022,0.0,0.0
2024-05-20,7,3,1000222,0.1,0.3
2024-05-20,7,3,0002222,0.2,0.6
2024-05-20,7,3,0022220,0.3,0.9
2024-05-20,7,3,0222200,0.4,0.2
2024-05-20,7,3,2222001,0.5,0.5
2024-05-20,7,3,2220010,0.6,0.8
2024-05-20,7,3,2200100,0.7,0.1
2024-05-20,7,3,2001001,0.8,0.4
2024-05-20,7,3,0010011,0.9,0.7
2024-05-20,7,3,0100110,0.0,0.0
2024-05-20,7,3,1001100,0.1,0.3
2024-05-20,7,3,0011001,0.2,0.6
2024-05-20,7,3,0110010,0.3,0.9
2024-05-20,7,3,1100100,0.4,0.2
2024-05-20,7,3,1001001,0.5,0.5
2024-05-20,7,3,0010012,0.6,0.8
2024-05-20,7,3,0100120,0.7,0.1
2024-05-20,7,3,1001200,0.8,0.4
2024-05-20,7,3,0012001,0.9,0.7
2024-05-20,7,3,0120010,0.0,0.0
2024-05-20,7,3,1200100,0.1,0.3
2024-05-20,7,3,2001002,0.2,0.6
2024-05-20,7,3,0010021,0.3,0.9
2024-05-20,7,3,0100210,0.4,0.2
2024-05-20,7,3,1002100,0.5,0.5
2024-05-20,7,3,0021001,0.6,0.8
2024-05-20,7,3,0210010,0.7,0.1
2024-05-20,7,3,2100100,0.8,0.4
2024-05-20,7,3,1001002,0.9,0.7
2024-05-20,7,3,0010022,0.0,0.0
2024-05-20,7,3,0100220,0.1,0.3
2024-05-20,7,3,1002200,0.2,0.6
2024-05-20,7,3,0022001,0.3,0.9
2024-05-20,7,3,0220010,0.4,0.2
2024-05-20,7,3,2200101,0.5,0.5
2024-05-20,7,3,2001010,0.6,0.8
2024-05-20,7,3,0010101,0.7,0.1
2024-05-20,7,3,0101010,0.8,0.4
2024-05-20,7,3,1010100,0.9,0.7
2024-05-20,7,3,0101001,0.0,0.0
2024-05-20,7,3,1010010,0.1,0.3
2024-05-20,7,3,0100101,0.2,0.6
2024-05-20,7,3,1001010,0.3,0.9
2024-05-20,7,3,0010102,0.4,0.2
2024-05-20,7,3,0101020,0.5,0.5
2024-05-20,7,3,1010200,0.6,0.8
2024-05-20,7,3,0102001,0.7,0.1
2024-05-20,7,3,1020010,0.8,0.4
2024-05-20,7,3,0200101,0.9,0.7
2024-05-20,7,3,2001011,0.0,0.0
2024-05-20,7,3,0010111,0.1,0.3
2024-05-20,7,3,0101110,0.2,0.6
2024-05-20,7,3,1011100,0.3,0.9
2024-05-20,7,3,0111001,0.4,0.2
2024-05-20,7,3,1110010,0.5,0.5
2024-05-20,7,3,1100101,0.6,0.8
2024-05-20,7,3,1001011,0.7,0.1
2024-05-20,7,3,0010112,0.8,0.4
2024-05-20,7,3,0101120,0.9,0.7
2024-05-20,7,3,1011200,0.0,0.0
2024-05-20,7,3,0112001,0.1,0.3
2024-05-20,7,3,1120010,0.2,0.6
2024-05-20,7,3,1200101,0.3,0.9
2024-05-20,7,3,2001012,0.4,0.2
2024-05-20,7,3,0010121,0.5,0.5
2024-05-20,7,3,0101210,0.6,0.8
2024-05-20,7,3,1012100,0.7,0.1
2024-05-20,7,3,0121001,0.8,0.4
2024-05-20,7,3,1210010,0.9,0.7
2024-05-20,7,3,2100101,0.0,0.0
2024-05-20,7,3,1001012,0.1,0.3
2024-05-20,7,3,0010122,0.2,0.6
2024-05-20,7,3,0101220,0.3,0.9
2024-05-20,7,3,1012200,0.4,0.2
2024-05-20,7,3,0122001,0.5,0.5
2024-05-20,7,3,1220010,0.6,0.8
2024-05-20,7,3,2200102,0.7,0.1
2024-05-20,7,3,2001020,0.8,0.4
2024-05-20,7,3,0010201,0.9,0.7
2024-05-20,7,3,0102010,0.0,0.0
2024-05-20,7,3,1020100,0.1,0.3
2024-05-20,7,3,0201001,0.2,0.6
2024-05-20,7,3,2010010,0.3,0.9
2024-05-20,7,3,0100102,0.4,0.2
2024-05-20,7,3,1001020,0.5,0.5
2024-05-20,7,3,0010202,0.6,0.8
2024-05-20,7,3,0102020,0.7,0.1
2024-05-20,7,3,1020200,0.8,0.4
2024-05-20,7,3,0202001,0.9,0.7
2024-05-20,7,3,2020010,0.0,0.0
2024-05-20,7,3,0200102,0.1,0.3
2024-05-20,7,3,2001021,0.2,0.6
2024-05-20,7,3,0010211,0.3,0.9
2024-05-20,7,3,0102110,0.4,0.2
2024-05-20,7,3,1021100,0.5,0.5
2024-05-20,7,3,0211001,0.6,0.8
2024-05-20,7,3,2110010,0.7,0.1
2024-05-20,7,3,1100102,0.8,0.4
2024-05-20,7,3,1001021,0.9,0.7
2024-05-20,7,3,0010212,0.0,0.0
2024-05-20,7,3,0102120,0.1,0.3
2024-05-20,7,3,1021200,0.2,0.6
2024-05-20,7,3,0212001,0.3,0.9
2024-05-20,7,3,2120010,0.4,0.2
2024-05-20,7,3,1200102,0.5,0.5
2024-05-20,7,3,2001022,0.6,0.8
2024-05-20,7,3,0010221,0.7,0.1
2024-05-20,7,3,0102210,0.8,0.4
2024-05-20,7,3,1022100,0.9,0.7
2024-05-20,7,3,0221001,0.0,0.0
2024-05-20,7,3,2210010,0.1,0.3
2024-05-20,7,3,2100102,0.2,0.6
2024-05-20,7,3,1001022,0.3,0.9
2024-05-20,7,3,0010222,0.4,0.2
2024-05-20,7,3,0102220,0.5,0.5
2024-05-20,7,3,1022200,0.6,0.8
2024-05-20,7,3,0222001,0.7,0.1
2024-05-20,7,3,2220011,0.8,0.4
2024-05-20,7,3,2200110,0.9,0.7
2024-05-20,7,3,2001100,0.0,0.0
2024-05-20,7,3,0011002,0.1,0.3
2024-05-20,7,3,0110020,0.2,0.6
2024-05-20,7,3,1100200,0.3,0.9
2024-05-20,7,3,1002001,0.4,0.2
2024-05-20,7,3,0020011,0.5,0.5
2024-05-20,7,3,0200110,0.6,0.8
2024-05-20,7,3,2001101,0.7,0.1
2024-05-20,7,3,0011011,0.8,0.4
2024-05-20,7,3,0110110,0.9,0.7
2024-05-20,7,3,1101100,0.0,0.0
2024-05-20,7,3,1011001,0.1,0.3
2024-05-20,7,3,0110011,0.2,0.6
2024-05-20,7,3,1100110,0.3,0.9
2024-05-20,7,3,1001101,0.4,0.2
2024-05-20,7,3,0011012,0.5,0.5
2024-05-20,7,3,0110120,0.6,0.8
2024-05-20,7,3,1101200,0.7,0.1
2024-05-20,7,3,1012001,0.8,0.4
2024-05-20,7,3,0120011,0.9,0.7
2024-05-20,7,3,1200110,0.0,0.0
2024-05-20,7,3,2001102,0.1,0.3
2024-05-20,7,3,0011021,0.2,0.6
2024-05-20,7,3,0110210,0.3,0.9
2024-05-20,7,3,1102100,0.4,0.2
2024-05-20,7,3,1021001,0.5,0.5
2024-05-20,7,3,0210011,0.6,0.8
2024-05-20,7,3,2100110,0.7,0.1
2024-05-20,7,3,1001102,0.8,0.4
2024-05-20,7,3,0011022,0.9,0.7
2024-05-20,7,3,0110220,0.0,0.0
2024-05-20,7,3,1102200,0.1,0.3
2024-05-20,7,3,1022001,0.2,0.6
2024-05-20,7,3,0220011,0.3,0.9
2024-05-20,7,3,2200111,0.4,0.2
2024-05-20,7,3,2001110,0.5,0.5
2024-05-20,7,3,0011101,0.6,0.8
2024-05-20,7,3,0111010,0.7,0.1
2024-05-20,7,3,1110100,0.8,0.4
2024-05-20,7,3,1101001,0.9,0.7
2024-05-20,7,3,1010011,0.0,0.0
2024-05-20,7,3,0100111,0.1,0.3
2024-05-20,7,3,1001110,0.2,0.6
2024-05-20,7,3,0011102,0.3,0.9
2024-05-20,7,3,0111020,0.4,0.2
2024-05-20,7,3,1110200,0.5,0.5
2024-05-20,7,3,1102001,0.6,0.8
2024-05-20,7,3,1020011,0.7,0.1
2024-05-20,7,3,0200111,0.8,0.4
2024-05-20,7,3,2001111,0.9,0.7
2024-05-20,7,3,0011111,0.0,0.0
2024-05-20,7,3,0111110,0.1,0.3
2024-05-20,7,3,1111100,0.2,0.6
2024-05-20,7,3,1111001,0.3,0.9
2024-05-20,7,3,1110011,0.4,0.2
2024-05-20,7,3,1100111,0.5,0.5
2024-05-20,7,3,1001111,0.6,0.8
2024-05-20,7,3,0011112,0.7,0.1
2024-05-20,7,3,0111120,0.8,0.4
2024-05-20,7,3,1111200,0.9,0.7
2024-05-20,7,3,1112001,0.0,0.0
2024-05-20,7,3,1120011,0.1,0.3
2024-05-20,7,3,1200111,0.2,0.6
2024-05-20,7,3,2001112,0.3,0.9
2024-05-20,7,3,0011121,0.4,0.2
2024-05-20,7,3,0111210,0.5,0.5
2024-05-20,7,3,1112100,0.6,0.8
2024-05-20,7,3,1121001,0.7,0.1
2024-05-20,7,3,1210011,0.8,0.4
2024-05-20,7,3,2100111,0.9,0.7
2024-05-20,7,3,1001112,0.0,0.0
2024-05-20,7,3,0011122,0.1,0.3
2024-05-20,7,3,0111220,0.2,0.6
2024-05-20,7,3,1112200,0.3,0.9
2024-05-20,7,3,1122001,0.4,0.2
2024-05-20,7,3,1220011,0.5,0.5
2024-05-20,7,3,2200112,0.6,0.8
2024-05-20,7,3,2001120,0.7,0.1
2024-05-20,7,3,0011201,0.8,0.4
2024-05-20,7,3,0112010,0.9,0.7
2024-05-20,7,3,1120100,0.0,0.0
2024-05-20,7,3,1201001,0.1,0.3
2024-05-20,7,3,2010011,0.2,0.6
2024-05-20,7,3,0100112,0.3,0.9
2024-05-20,7,3,1001120,0.4,0.2
2024-05-20,7,3,0011202,0.5,0.5
2024-05-20,7,3,0112020,0.6,0.8
2024-05-20,7,3,1120200,0.7,0.1
2024-05-20,7,3,1202001,0.8,0.4
2024-05-20,7,3,2020011,0.9,0.7
2024-05-20,7,3,0200112,0.0,0.0
2024-05-20,7,3,2001121,0.1,0.3
2024-05-20,7,3,0011211,0.2,0.6
2024-05-20,7,3,0112110,0.3,0.9
2024-05-20,7,3,1121100,0.4,0.2
2024-05-20,7,3,1211001,0.5,0.5
2024-05-20,7,3,2110011,0.6,0.8
2024-05-20,7,3,1100112,0.7,0.1
2024-05-20,7,3,1001121,0.8,0.4
2024-05-20,7,3,0011212,0.9,0.7
2024-05-20,7,3,0112120,0.0,0.0
2024-05-20,7,3,1121200,0.1,0.3
2024-05-20,7,3,1212001,0.2,0.6
2024-05-20,7,3,2120011,0.3,0.9
2024-05-20,7,3,1200112,0.4,0.2
2024-05-20,7,3,2001122,0.5,0.5
2024-05-20,7,3,0011221,0.6,0.8
2024-05-20,7,3,0112210,0.7,0.1
2024-05-20,7,3,1122100,0.8,0.4
2024-05-20,7,3,1221001,0.9,0.7
2024-05-20,7,3,2210011,0.0,0.0
2024-05-20,7,3,2100112,0.1,0.3
2024-05-20,7,3,1001122,0.2,0.6
2024-05-20,7,3,0011222,0.3,0.9
2024-05-20,7,3,0112220,0.4,0.2
2024-05-20,7,3,1122200,0.5,0.5
