date,n,k,state,dist_weather,dist_atmospheric
2024-05-20,5,3,01111,0.6,0.8
2024-05-20,5,3,11110,0.7,0.1
2024-05-20,5,3,11101,0.8,0.4
2024-05-20,5,3,11011,0.9,0.7
2024-05-20,5,3,10111,0.0,0.0
2024-05-20,5,3,01112,0.1,0.3
2024-05-20,5,3,11120,0.2,0.6
2024-05-20,5,3,11201,0.3,0.9
2024-05-20,5,3,12011,0.4,0.2
2024-05-20,5,3,20112,0.5,0.5
2024-05-20,5,3,01121,0.6,0.8
2024-05-20,5,3,11210,0.7,0.1
2024-05-20,5,3,12101,0.8,0.4
2024-05-20,5,3,21011,0.9,0.7
2024-05-20,5,3,10112,0.0,0.0
2024-05-20,5,3,01122,0.1,0.3
2024-05-20,5,3,11220,0.2,0.6
2024-05-20,5,3,12201,0.3,0.9
2024-05-20,5,3,22012,0.4,0.2
2024-05-20,5,3,20120,0.5,0.5
2024-05-20,5,3,01202,0.6,0.8
2024-05-20,5,3,12020,0.7,0.1
2024-05-20,5,3,20201,0.8,0.4
2024-05-20,5,3,02012,0.9,0.7
2024-05-20,5,3,20121,0.0,0.0
2024-05-20,5,3,01211,0.1,0.3
2024-05-20,5,3,12110,0.2,0.6
2024-05-20,5,3,21101,0.3,0.9
2024-05-20,5,3,11012,0.4,0.2
2024-05-20,5,3,10121,0.5,0.5
2024-05-20,5,3,01212,0.6,0.8
2024-05-20,5,3,12120,0.7,0.1
2024-05-20,5,3,21201,0.8,0.4
2024-05-20,5,3,12012,0.9,0.7
2024-05-20,5,3,20122,0.0,0.0
2024-05-20,5,3,01221,0.1,0.3
2024-05-20,5,3,12210,0.2,0.6
2024-05-20,5,3,22101,0.3,0.9
2024-05-20,5,3,21012,0.4,0.2
2024-05-20,5,3,10122,0.5,0.5
2024-05-20,5,3,01222,0.6,0.8
2024-05-20,5,3,12220,0.7,0.1
2024-05-20,5,3,22202,0.8,0.4
2024-05-20,5,3,22020,0.9,0.7
2024-05-20,5,3,20202,0.0,0.0
2024-05-20,5,3,02021,0.1,0.3
2024-05-20,5,3,20210,0.2,0.6
2024-05-20,5,3,02102,0.3,0.9
2024-05-20,5,3,21020,0.4,0.2
2024-05-20,5,3,10202,0.5,0.5
2024-05-20,5,3,02022,0.6,0.8
2024-05-20,5,3,20220,0.7,0.1
2024-05-20,5,3,02202,0.8,0.4
2024-05-20,5,3,22021,0.9,0.7
2024-05-20,5,3,20211,0.0,0.0
2024-05-20,5,3,02111,0.1,0.3
2024-05-20,5,3,21110,0.2,0.6
2024-05-20,5,3,11102,0.3,0.9
2024-05-20,5,3,11021,0.4,0.2
2024-05-20,5,3,10211,0.5,0.5
2024-05-20,5,3,02112,0.6,0.8
2024-05-20,5,3,21120,0.7,0.1
2024-05-20,5,3,11202,0.8,0.4
2024-05-20,5,3,12021,0.9,0.7
2024-05-20,5,3,20212,0.0,0.0
2024-05-20,5,3,02121,0.1,0.3
2024-05-20,5,3,21210,0.2,0.6
2024-05-20,5,3,12102,0.3,0.9
2024-05-20,5,3,21021,0.4,0.2
2024-05-20,5,3,10212,0.5,0.5
2024-05-20,5,3,02122,0.6,0.8
2024-05-20,5,3,21220,0.7,0.1
2024-05-20,5,3,12202,0.8,0.4
2024-05-20,5,3,22022,0.9,0.7
2024-05-20,5,3,20221,0.0,0.0
2024-05-20,5,3,02211,0.1,0.3
2024-05-20,5,3,22110,0.2,0.6
2024-05-20,5,3,21102,0.3,0.9
2024-05-20,5,3,11022,0.4,0.2
2024-05-20,5,3,10221,0.5,0.5
2024-05-20,5,3,02212,0.6,0.8
2024-05-20,5,3,22120,0.7,0.1
2024-05-20,5,3,21202,0.8,0.4
2024-05-20,5,3,12022,0.9,0.7
2024-05-20,5,3,20222,0.0,0.0
2024-05-20,5,3,02221,0.1,0.3
2024-05-20,5,3,22210,0.2,0.6
2024-05-20,5,3,22102,0.3,0.9
2024-05-20,5,3,21022,0.4,0.2
2024-05-20,5,3,10222,0.5,0.5
2024-05-20,5,3,02222,0.6,0.8
2024-05-20,5,3,22221,0.7,0.1
2024-05-20,5,3,22211,0.8,0.4
2024-05-20,5,3,22111,0.9,0.7
2024-05-20,5,3,21111,0.0,0.0
2024-05-20,5,3,11111,0.1,0.3
2024-05-20,5,3,11112,0.2,0.6
2024-05-20,5,3,11121,0.3,0.9
2024-05-20,5,3,11211,0.4,0.2
2024-05-20,5,3,12111,0.5,0.5
2024-05-20,5,3,21112,0.6,0.8
2024-05-20,5,3,11122,0.7,0.1
2024-05-20,5,3,11221,0.8,0.4
2024-05-20,5,3,12211,0.9,0.7
2024-05-20,5,3,22112,0.0,0.0
2024-05-20,5,3,21121,0.1,0.3
2024-05-20,5,3,11212,0.2,0.6
2024-05-20,5,3,12121,0.3,0.9
2024-05-20,5,3,21211,0.4,0.2
2024-05-20,5,3,12112,0.5,0.5
2024-05-20,5,3,21122,0.6,0.8
2024-05-20,5,3,11222,0.7,0.1
2024-05-20,5,3,12221,0.8,0.4
2024-05-20,5,3,22212,0.9,0.7
2024-05-20,5,3,22121,0.0,0.0
2024-05-20,5,3,21212,0.1,0.3
2024-05-20,5,3,12122,0.2,0.6
2024-05-20,5,3,21221,0.3,0.9
2024-05-20,5,3,12212,0.4,0.2
2024-05-20,5,3,22122,0.5,0.5
2024-05-20,5,3,21222,0.6,0.8
2024-05-20,5,3,12222,0.7,0.1
2024-05-20,5,3,22222,0.8,0.4
2024-05-20,5,3,22220,0.9,0.7
2024-05-20,5,3,22200,0.0,0.0
2024-05-20,5,3,22000,0.1,0.3
2024-05-20,5,3,20000,0.2,0.6
