date,n,k,state,dist_weather,dist_atmospheric
2024-05-20,8,4,00202000,0.4,0.2
2024-05-20,8,4,02020000,0.5,0.5
2024-05-20,8,4,20200000,0.6,0.8
2024-05-20,8,4,02000002,0.7,0.1
2024-05-20,8,4,20000020,0.8,0.4
2024-05-20,8,4,00000203,0.9,0.7
2024-05-20,8,4,00002030,0.0,0.0
2024-05-20,8,4,00020300,0.1,0.3
2024-05-20,8,4,00203000,0.2,0.6
2024-05-20,8,4,02030000,0.3,0.9
2024-05-20,8,4,20300000,0.4,0.2
2024-05-20,8,4,03000002,0.5,0.5
2024-05-20,8,4,30000021,0.6,0.8
2024-05-20,8,4,00000211,0.7,0.1
2024-05-20,8,4,00002110,0.8,0.4
2024-05-20,8,4,00021100,0.9,0.7
2024-05-20,8,4,00211000,0.0,0.0
2024-05-20,8,4,02110000,0.1,0.3
2024-05-20,8,4,21100000,0.2,0.6
2024-05-20,8,4,11000002,0.3,0.9
2024-05-20,8,4,10000021,0.4,0.2
2024-05-20,8,4,00000212,0.5,0.5
2024-05-20,8,4,00002120,0.6,0.8
2024-05-20,8,4,00021200,0.7,0.1
2024-05-20,8,4,00212000,0.8,0.4
2024-05-20,8,4,02120000,0.9,0.7
2024-05-20,8,4,21200000,0.0,0.0
2024-05-20,8,4,12000002,0.1,0.3
2024-05-20,8,4,20000021,0.2,0.6
2024-05-20,8,4,00000213,0.3,0.9
2024-05-20,8,4,00002130,0.4,0.2
2024-05-20,8,4,00021300,0.5,0.5
2024-05-20,8,4,00213000,0.6,0.8
2024-05-20,8,4,02130000,0.7,0.1
2024-05-20,8,4,21300000,0.8,0.4
2024-05-20,8,4,13000002,0.9,0.7
2024-05-20,8,4,30000022,0.0,0.0
2024-05-20,8,4,00000221,0.1,0.3
2024-05-20,8,4,00002210,0.2,0.6
2024-05-20,8,4,00022100,0.3,0.9
2024-05-20,8,4,00221000,0.4,0.2
2024-05-20,8,4,02210000,0.5,0.5
2024-05-20,8,4,22100000,0.6,0.8
2024-05-20,8,4,21000002,0.7,0.1
2024-05-20,8,4,10000022,0.8,0.4
2024-05-20,8,4,00000222,0.9,0.7
2024-05-20,8,4,00002220,0.0,0.0
2024-05-20,8,4,00022200,0.1,0.3
2024-05-20,8,4,00222000,0.2,0.6
2024-05-20,8,4,02220000,0.3,0.9
2024-05-20,8,4,22200000,0.4,0.2
2024-05-20,8,4,22000002,0.5,0.5
2024-05-20,8,4,20000022,0.6,0.8
2024-05-20,8,4,00000223,0.7,0.1
2024-05-20,8,4,00002230,0.8,0.4
2024-05-20,8,4,00022300,0.9,0.7
2024-05-20,8,4,00223000,0.0,0.0
2024-05-20,8,4,02230000,0.1,0.3
2024-05-20,8,4,22300000,0.2,0.6
2024-05-20,8,4,23000002,0.3,0.9
2024-05-20,8,4,30000023,0.4,0.2
2024-05-20,8,4,00000231,0.5,0.5
2024-05-20,8,4,00002310,0.6,0.8
2024-05-20,8,4,00023100,0.7,0.1
2024-05-20,8,4,00231000,0.8,0.4
2024-05-20,8,4,02310000,0.9,0.7
2024-05-20,8,4,23100000,0.0,0.0
2024-05-20,8,4,31000002,0.1,0.3
2024-05-20,8,4,10000023,0.2,0.6
2024-05-20,8,4,00000232,0.3,0.9
2024-05-20,8,4,00002320,0.4,0.2
2024-05-20,8,4,00023200,0.5,0.5
2024-05-20,8,4,00232000,0.6,0.8
2024-05-20,8,4,02320000,0.7,0.1
2024-05-20,8,4,23200000,0.8,0.4
2024-05-20,8,4,32000002,0.9,0.7
2024-05-20,8,4,20000023,0.0,0.0
2024-05-20,8,4,00000233,0.1,0.3
2024-05-20,8,4,00002330,0.2,0.6
2024-05-20,8,4,00023300,0.3,0.9
2024-05-20,8,4,00233000,0.4,0.2
2024-05-20,8,4,02330000,0.5,0.5
2024-05-20,8,4,23300000,0.6,0.8
2024-05-20,8,4,33000003,0.7,0.1
2024-05-20,8,4,30000030,0.8,0.4
2024-05-20,8,4,00000301,0.9,0.7
2024-05-20,8,4,00003010,0.0,0.0
2024-05-20,8,4,00030100,0.1,0.3
2024-05-20,8,4,00301000,0.2,0.6
2024-05-20,8,4,03010000,0.3,0.9
2024-05-20,8,4,30100000,0.4,0.2
2024-05-20,8,4,01000003,0.5,0.5
2024-05-20,8,4,10000030,0.6,0.8
2024-05-20,8,4,00000302,0.7,0.1
2024-05-20,8,4,00003020,0.8,0.4
2024-05-20,8,4,00030200,0.9,0.7
2024-05-20,8,4,00302000,0.0,0.0
2024-05-20,8,4,03020000,0.1,0.3
2024-05-20,8,4,30200000,0.2,0.6
2024-05-20,8,4,02000003,0.3,0.9
2024-05-20,8,4,20000030,0.4,0.2
2024-05-20,8,4,00000303,0.5,0.5
2024-05-20,8,4,00003030,0.6,0.8
2024-05-20,8,4,00030300,0.7,0.1
2024-05-20,8,4,00303000,0.8,0.4
2024-05-20,8,4,03030000,0.9,0.7
2024-05-20,8,4,30300000,0.0,0.0
2024-05-20,8,4,03000003,0.1,0.3
2024-05-20,8,4,30000031,0.2,0.6
2024-05-20,8,4,00000311,0.3,0.9
2024-05-20,8,4,00003110,0.4,0.2
2024-05-20,8,4,00031100,0.5,0.5
2024-05-20,8,4,00311000,0.6,0.8
2024-05-20,8,4,03110000,0.7,0.1
2024-05-20,8,4,31100000,0.8,0.4
2024-05-20,8,4,11000003,0.9,0.7
2024-05-20,8,4,10000031,0.0,0.0
2024-05-20,8,4,00000312,0.1,0.3
2024-05-20,8,4,00003120,0.2,0.6
2024-05-20,8,4,00031200,0.3,0.9
2024-05-20,8,4,00312000,0.4,0.2
2024-05-20,8,4,03120000,0.5,0.5
2024-05-20,8,4,31200000,0.6,0.8
2024-05-20,8,4,12000003,0.7,0.1
2024-05-20,8,4,20000031,0.8,0.4
2024-05-20,8,4,00000313,0.9,0.7
2024-05-20,8,4,00003130,0.0,0.0
2024-05-20,8,4,00031300,0.1,0.3
2024-05-20,8,4,00313000,0.2,0.6
2024-05-20,8,4,03130000,0.3,0.9
2024-05-20,8,4,31300000,0.4,0.2
2024-05-20,8,4,13000003,0.5,0.5
2024-05-20,8,4,30000032,0.6,0.8
2024-05-20,8,4,00000321,0.7,0.1
2024-05-20,8,4,00003210,0.8,0.4
2024-05-20,8,4,00032100,0.9,0.7
2024-05-20,8,4,00321000,0.0,0.0
2024-05-20,8,4,03210000,0.1,0.3
2024-05-20,8,4,32100000,0.2,0.6
2024-05-20,8,4,21000003,0.3,0.9
2024-05-20,8,4,10000032,0.4,0.2
2024-05-20,8,4,00000322,0.5,0.5
2024-05-20,8,4,00003220,0.6,0.8
2024-05-20,8,4,00032200,0.7,0.1
2024-05-20,8,4,00322000,0.8,0.4
2024-05-20,8,4,03220000,0.9,0.7
2024-05-20,8,4,32200000,0.0,0.0
2024-05-20,8,4,22000003,0.1,0.3
2024-05-20,8,4,20000032,0.2,0.6
2024-05-20,8,4,00000323,0.3,0.9
2024-05-20,8,4,00003230,0.4,0.2
2024-05-20,8,4,00032300,0.5,0.5
2024-05-20,8,4,00323000,0.6,0.8
2024-05-20,8,4,03230000,0.7,0.1
2024-05-20,8,4,32300000,0.8,0.4
2024-05-20,8,4,23000003,0.9,0.7
2024-05-20,8,4,30000033,0.0,0.0
2024-05-20,8,4,00000331,0.1,0.3
2024-05-20,8,4,00003310,0.2,0.6
2024-05-20,8,4,00033100,0.3,0.9
2024-05-20,8,4,00331000,0.4,0.2
2024-05-20,8,4,03310000,0.5,0.5
2024-05-20,8,4,33100000,0.6,0.8
2024-05-20,8,4,31000003,0.7,0.1
2024-05-20,8,4,10000033,0.8,0.4
2024-05-20,8,4,00000332,0.9,0.7
2024-05-20,8,4,00003320,0.0,0.0
2024-05-20,8,4,00033200,0.1,0.3
2024-05-20,8,4,00332000,0.2,0.6
2024-05-20,8,4,03320000,0.3,0.9
2024-05-20,8,4,33200000,0.4,0.2
2024-05-20,8,4,32000003,0.5,0.5
2024-05-20,8,4,20000033,0.6,0.8
2024-05-20,8,4,00000333,0.7,0.1
2024-05-20,8,4,00003330,0.8,0.4
2024-05-20,8,4,00033300,0.9,0.7
2024-05-20,8,4,00333000,0.0,0.0
2024-05-20,8,4,03330000,0.1,0.3
2024-05-20,8,4,33300001,0.2,0.6
2024-05-20,8,4,33000010,0.3,0.9
2024-05-20,8,4,30000100,0.4,0.2
2024-05-20,8,4,00001001,0.5,0.5
2024-05-20,8,4,00010010,0.6,0.8
2024-05-20,8,4,00100100,0.7,0.1
2024-05-20,8,4,01001000,0.8,0.4
2024-05-20,8,4,10010000,0.9,0.7
2024-05-20,8,4,00100001,0.0,0.0
2024-05-20,8,4,01000010,0.1,0.3
2024-05-20,8,4,10000100,0.2,0.6
2024-05-20,8,4,00001002,0.3,0.9
2024-05-20,8,4,00010020,0.4,0.2
2024-05-20,8,4,00100200,0.5,0.5
2024-05-20,8,4,01002000,0.6,0.8
2024-05-20,8,4,10020000,0.7,0.1
2024-05-20,8,4,00200001,0.8,0.4
2024-05-20,8,4,02000010,0.9,0.7
2024-05-20,8,4,20000100,0.0,0.0
2024-05-20,8,4,00001003,0.1,0.3
2024-05-20,8,4,00010030,0.2,0.6
2024-05-20,8,4,00100300,0.3,0.9
2024-05-20,8,4,01003000,0.4,0.2
2024-05-20,8,4,10030000,0.5,0.5
2024-05-20,8,4,00300001,0.6,0.8
2024-05-20,8,4,03000010,0.7,0.1
2024-05-20,8,4,30000101,0.8,0.4
2024-05-20,8,4,00001011,0.9,0.7
2024-05-20,8,4,00010110,0.0,0.0
2024-05-20,8,4,00101100,0.1,0.3
2024-05-20,8,4,01011000,0.2,0.6
2024-05-20,8,4,10110000,0.3,0.9
2024-05-20,8,4,01100001,0.4,0.2
2024-05-20,8,4,11000010,0.5,0.5
2024-05-20,8,4,10000101,0.6,0.8
2024-05-20,8,4,00001012,0.7,0.1
2024-05-20,8,4,00010120,0.8,0.4
2024-05-20,8,4,00101200,0.9,0.7
2024-05-20,8,4,01012000,0.0,0.0
2024-05-20,8,4,10120000,0.1,0.3
2024-05-20,8,4,01200001,0.2,0.6
2024-05-20,8,4,12000010,0.3,0.9
2024-05-20,8,4,20000101,0.4,0.2
2024-05-20,8,4,00001013,0.5,0.5
2024-05-20,8,4,00010130,0.6,0.8
2024-05-20,8,4,00101300,0.7,0.1
2024-05-20,8,4,01013000,0.8,0.4
2024-05-20,8,4,10130000,0.9,0.7
2024-05-20,8,4,01300001,0.0,0.0
2024-05-20,8,4,13000010,0.1,0.3
2024-05-20,8,4,30000102,0.2,0.6
2024-05-20,8,4,00001021,0.3,0.9
2024-05-20,8,4,00010210,0.4,0.2
2024-05-20,8,4,00102100,0.5,0.5
2024-05-20,8,4,01021000,0.6,0.8
2024-05-20,8,4,10210000,0.7,0.1
2024-05-20,8,4,02100001,0.8,0.4
2024-05-20,8,4,21000010,0.9,0.7
2024-05-20,8,4,10000102,0.0,0.0
2024-05-20,8,4,00001022,0.1,0.3
2024-05-20,8,4,00010220,0.2,0.6
2024-05-20,8,4,00102200,0.3,0.9
2024-05-20,8,4,01022000,0.4,0.2
2024-05-20,8,4,10220000,0.5,0.5
2024-05-20,8,4,02200001,0.6,0.8
2024-05-20,8,4,22000010,0.7,0.1
2024-05-20,8,4,20000102,0.8,0.4
2024-05-20,8,4,00001023,0.9,0.7
2024-05-20,8,4,00010230,0.0,0.0
2024-05-20,8,4,00102300,0.1,0.3
2024-05-20,8,4,01023000,0.2,0.6
2024-05-20,8,4,10230000,0.3,0.9
2024-05-20,8,4,02300001,0.4,0.2
2024-05-20,8,4,23000010,0.5,0.5
2024-05-20,8,4,30000103,0.6,0.8
2024-05-20,8,4,00001031,0.7,0.1
2024-05-20,8,4,00010310,0.8,0.4
2024-05-20,8,4,00103100,0.9,0.7
2024-05-20,8,4,01031000,0.0,0.0
2024-05-20,8,4,10310000,0.1,0.3
2024-05-20,8,4,03100001,0.2,0.6
2024-05-20,8,4,31000010,0.3,0.9
2024-05-20,8,4,10000103,0.4,0.2
2024-05-20,8,4,00001032,0.5,0.5
2024-05-20,8,4,00010320,0.6,0.8
2024-05-20,8,4,00103200,0.7,0.1
2024-05-20,8,4,01032000,0.8,0.4
2024-05-20,8,4,10320000,0.9,0.7
2024-05-20,8,4,03200001,0.0,0.0
2024-05-20,8,4,32000010,0.1,0.3
2024-05-20,8,4,20000103,0.2,0.6
2024-05-20,8,4,00001033,0.3,0.9
2024-05-20,8,4,00010330,0.4,0.2
2024-05-20,8,4,00103300,0.5,0.5
2024-05-20,8,4,01033000,0.6,0.8
2024-05-20,8,4,10330000,0.7,0.1
2024-05-20,8,4,03300001,0.8,0.4
2024-05-20,8,4,33000011,0.9,0.7
2024-05-20,8,4,30000110,0.0,0.0
2024-05-20,8,4,00001101,0.1,0.3
2024-05-20,8,4,00011010,0.2,0.6
2024-05-20,8,4,00110100,0.3,0.9
2024-05-20,8,4,01101000,0.4,0.2
2024-05-20,8,4,11010000,0.5,0.5
2024-05-20,8,4,10100001,0.6,0.8
2024-05-20,8,4,01000011,0.7,0.1
2024-05-20,8,4,10000110,0.8,0.4
2024-05-20,8,4,00001102,0.9,0.7
2024-05-20,8,4,00011020,0.0,0.0
2024-05-20,8,4,00110200,0.1,0.3
2024-05-20,8,4,01102000,0.2,0.6
2024-05-20,8,4,11020000,0.3,0.9
2024-05-20,8,4,10200001,0.4,0.2
2024-05-20,8,4,02000011,0.5,0.5
2024-05-20,8,4,20000110,0.6,0.8
2024-05-20,8,4,00001103,0.7,0.1
2024-05-20,8,4,00011030,0.8,0.4
2024-05-20,8,4,00110300,0.9,0.7
2024-05-20,8,4,01103000,0.0,0.0
2024-05-20,8,4,11030000,0.1,0.3
2024-05-20,8,4,10300001,0.2,0.6
2024-05-20,8,4,03000011,0.3,0.9
2024-05-20,8,4,30000111,0.4,0.2
2024-05-20,8,4,00001111,0.5,0.5
2024-05-20,8,4,00011110,0.6,0.8
2024-05-20,8,4,00111100,0.7,0.1
2024-05-20,8,4,01111000,0.8,0.4
2024-05-20,8,4,11110000,0.9,0.7
2024-05-20,8,4,11100001,0.0,0.0
2024-05-20,8,4,11000011,0.1,0.3
2024-05-20,8,4,10000111,0.2,0.6
2024-05-20,8,4,00001112,0.3,0.9
2024-05-20,8,4,00011120,0.4,0.2
2024-05-20,8,4,00111200,0.5,0.5
2024-05-20,8,4,01112000,0.6,0.8
2024-05-20,8,4,11120000,0.7,0.1
2024-05-20,8,4,11200001,0.8,0.4
2024-05-20,8,4,12000011,0.9,0.7
2024-05-20,8,4,20000111,0.0,0.0
2024-05-20,8,4,00001113,0.1,0.3
2024-05-20,8,4,00011130,0.2,0.6
2024-05-20,8,4,00111300,0.3,0.9
2024-05-20,8,4,01113000,0.4,0.2
2024-05-20,8,4,11130000,0.5,0.5
2024-05-20,8,4,11300001,0.6,0.8
2024-05-20,8,4,13000011,0.7,0.1
2024-05-20,8,4,30000112,0.8,0.4
2024-05-20,8,4,00001121,0.9,0.7
2024-05-20,8,4,00011210,0.0,0.0
2024-05-20,8,4,00112100,0.1,0.3
2024-05-20,8,4,01121000,0.2,0.6
2024-05-20,8,4,11210000,0.3,0.9
2024-05-20,8,4,12100001,0.4,0.2
2024-05-20,8,4,21000011,0.5,0.5
2024-05-20,8,4,10000112,0.6,0.8
2024-05-20,8,4,00001122,0.7,0.1
2024-05-20,8,4,00011220,0.8,0.4
2024-05-20,8,4,00112200,0.9,0.7
2024-05-20,8,4,01122000,0.0,0.0
2024-05-20,8,4,11220000,0.1,0.3
2024-05-20,8,4,12200001,0.2,0.6
2024-05-20,8,4,22000011,0.3,0.9
2024-05-20,8,4,20000112,0.4,0.2
2024-05-20,8,4,00001123,0.5,0.5
2024-05-20,8,4,00011230,0.6,0.8
2024-05-20,8,4,00112300,0.7,0.1
2024-05-20,8,4,01123000,0.8,0.4
2024-05-20,8,4,11230000,0.9,0.7
2024-05-20,8,4,12300001,0.0,0.0
2024-05-20,8,4,23000011,0.1,0.3
2024-05-20,8,4,30000113,0.2,0.6
2024-05-20,8,4,00001131,0.3,0.9
2024-05-20,8,4,00011310,0.4,0.2
2024-05-20,8,4,00113100,0.5,0.5
2024-05-20,8,4,01131000,0.6,0.8
2024-05-20,8,4,11310000,0.7,0.1
2024-05-20,8,4,13100001,0.8,0.4
2024-05-20,8,4,31000011,0.9,0.7
2024-05-20,8,4,10000113,0.0,0.0
2024-05-20,8,4,00001132,0.1,0.3
2024-05-20,8,4,00011320,0.2,0.6
2024-05-20,8,4,00113200,0.3,0.9
2024-05-20,8,4,01132000,0.4,0.2
2024-05-20,8,4,11320000,0.5,0.5
2024-05-20,8,4,13200001,0.6,0.8
2024-05-20,8,4,32000011,0.7,0.1
2024-05-20,8,4,20000113,0.8,0.4
2024-05-20,8,4,00001133,0.9,0.7
2024-05-20,8,4,00011330,0.0,0.0
2024-05-20,8,4,00113300,0.1,0.3
2024-05-20,8,4,01133000,0.2,0.6
2024-05-20,8,4,11330000,0.3,0.9
2024-05-20,8,4,13300001,0.4,0.2
2024-05-20,8,4,33000012,0.5,0.5
2024-05-20,8,4,30000120,0.6,0.8
2024-05-20,8,4,00001201,0.7,0.1
2024-05-20,8,4,00012010,0.8,0.4
2024-05-20,8,4,00120100,0.9,0.7
2024-05-20,8,4,01201000,0.0,0.0
2024-05-20,8,4,12010000,0.1,0.3
2024-05-20,8,4,20100001,0.2,0.6
2024-05-20,8,4,01000012,0.3,0.9
2024-05-20,8,4,10000120,0.4,0.2
2024-05-20,8,4,00001202,0.5,0.5
2024-05-20,8,4,00012020,0.6,0.8
2024-05-20,8,4,00120200,0.7,0.1
2024-05-20,8,4,01202000,0.8,0.4
2024-05-20,8,4,12020000,0.9,0.7
2024-05-20,8,4,20200001,0.0,0.0
2024-05-20,8,4,02000012,0.1,0.3
2024-05-20,8,4,20000120,0.2,0.6
2024-05-20,8,4,00001203,0.3,0.9
2024-05-20,8,4,00012030,0.4,0.2
2024-05-20,8,4,00120300,0.5,0.5
2024-05-20,8,4,01203000,0.6,0.8
2024-05-20,8,4,12030000,0.7,0.1
2024-05-20,8,4,20300001,0.8,0.4
2024-05-20,8,4,03000012,0.9,0.7
2024-05-20,8,4,30000121,0.0,0.0
2024-05-20,8,4,00001211,0.1,0.3
2024-05-20,8,4,00012110,0.2,0.6
2024-05-20,8,4,00121100,0.3,0.9
2024-05-20,8,4,01211000,0.4,0.2
2024-05-20,8,4,12110000,0.5,0.5
