date,n,k,state,dist_weather,dist_atmospheric
2024-05-20,8,2,11101100,0.7,0.1
2024-05-20,8,2,11011001,0.8,0.4
2024-05-20,8,2,10110011,0.9,0.7
2024-05-20,8,2,01100111,0.0,0.0
2024-05-20,8,2,11001111,0.1,0.3
2024-05-20,8,2,10011110,0.2,0.6
2024-05-20,8,2,00111101,0.3,0.9
2024-05-20,8,2,01111010,0.4,0.2
2024-05-20,8,2,11110100,0.5,0.5
2024-05-20,8,2,11101001,0.6,0.8
2024-05-20,8,2,11010011,0.7,0.1
2024-05-20,8,2,10100111,0.8,0.4
2024-05-20,8,2,01001111,0.9,0.7
2024-05-20,8,2,10011111,0.0,0.0
2024-05-20,8,2,00111111,0.1,0.3
2024-05-20,8,2,01111110,0.2,0.6
2024-05-20,8,2,11111101,0.3,0.9
2024-05-20,8,2,11111010,0.4,0.2
2024-05-20,8,2,11110101,0.5,0.5
2024-05-20,8,2,11101010,0.6,0.8
2024-05-20,8,2,11010101,0.7,0.1
2024-05-20,8,2,10101010,0.8,0.4
2024-05-20,8,2,01010101,0.9,0.7
2024-05-20,8,2,10101011,0.0,0.0
2024-05-20,8,2,01010111,0.1,0.3
2024-05-20,8,2,10101110,0.2,0.6
2024-05-20,8,2,01011101,0.3,0.9
2024-05-20,8,2,10111010,0.4,0.2
2024-05-20,8,2,01110101,0.5,0.5
2024-05-20,8,2,11101011,0.6,0.8
2024-05-20,8,2,11010110,0.7,0.1
2024-05-20,8,2,10101101,0.8,0.4
2024-05-20,8,2,01011011,0.9,0.7
2024-05-20,8,2,10110110,0.0,0.0
2024-05-20,8,2,01101101,0.1,0.3
2024-05-20,8,2,11011010,0.2,0.6
2024-05-20,8,2,10110101,0.3,0.9
2024-05-20,8,2,01101011,0.4,0.2
2024-05-20,8,2,11010111,0.5,0.5
2024-05-20,8,2,10101111,0.6,0.8
2024-05-20,8,2,01011111,0.7,0.1
2024-05-20,8,2,10111110,0.8,0.4
2024-05-20,8,2,01111101,0.9,0.7
2024-05-20,8,2,11111011,0.0,0.0
2024-05-20,8,2,11110110,0.1,0.3
2024-05-20,8,2,11101101,0.2,0.6
2024-05-20,8,2,11011011,0.3,0.9
2024-05-20,8,2,10110111,0.4,0.2
2024-05-20,8,2,01101111,0.5,0.5
2024-05-20,8,2,11011110,0.6,0.8
2024-05-20,8,2,10111101,0.7,0.1
2024-05-20,8,2,01111011,0.8,0.4
2024-05-20,8,2,11110111,0.9,0.7
2024-05-20,8,2,11101110,0.0,0.0
2024-05-20,8,2,11011101,0.1,0.3
2024-05-20,8,2,10111011,0.2,0.6
2024-05-20,8,2,01110111,0.3,0.9
2024-05-20,8,2,11101111,0.4,0.2
2024-05-20,8,2,11011111,0.5,0.5
2024-05-20,8,2,10111111,0.6,0.8
2024-05-20,8,2,01111111,0.7,0.1
2024-05-20,8,2,11111111,0.8,0.4
2024-05-20,8,2,11111110,0.9,0.7
2024-05-20,8,2,11111100,0.0,0.0
2024-05-20,8,2,11111000,0.1,0.3
2024-05-20,8,2,11110000,0.2,0.6
2024-05-20,8,2,11100000,0.3,0.9
2024-05-20,8,2,11000000,0.4,0.2
2024-05-20,8,2,10000000,0.5,0.5
